AppURL ,RefCommitID,PrevCommitID,isAfterRefacotring
https://github.com/eclipse/eclipse.platform.ui,27a0b33bc311f95dbf221a6ff17f50aa537c6a6c,27a0b33bc311f95dbf221a6ff17f50aa537c6a6c,Yes
https://github.com/JChemPaint/jchempaint,6b2242fe7b92ace47386eb513d5bb8a95b69272e,2fdca43f8226de464f8366d92d6becf720f967e9,No
https://github.com/openmrs/openmrs-module-reporting,1df17d9d491258ef6e725dd13322cdc243d9478a,519dca8a5f1e5968d99e7330065a30887c29495b,No
https://github.com/apache/archiva,947d8180d80edc4d74f608ddc4b03d40a27dfd26,c4a2df22e536921da5d60d0b7b429e95171a875e,No
https://github.com/aerogear/aerogear-unified-push-server,f4b187deef7363a175df8a1d0aa0b25bbda019a5,f4b187deef7363a175df8a1d0aa0b25bbda019a5,Yes
https://github.com/mysema/querydsl,d606f8e58a809b42e1f6483fd4bb5b246d2d7142,4895e60747ebcc5c68531c00f05a8a6aa29032aa,No
https://github.com/apache/cayenne,5a76895d01dda45568f564b0f254b637d7f5b239,42e7b897b919994f2fe314ef2503a32cda7eb4ac,No
https://github.com/fusesource/hawtdispatch,86d1dff2a75a1e9b4b30cf78e822d482caf838c2,9829265b693c73d98bfa7281628f18e9e80a8748,No
https://github.com/eclipse/orion.server,821815d926b1b681a2a2800e3bd3fc944ee082c1,a70c575aa8d20729204b8408cf2cc5ef95fe068a,No
https://github.com/wolfses/pmd_STANly,ceed6b89d31312545c1f35bf163a0ae12808c792,ceed6b89d31312545c1f35bf163a0ae12808c792,Yes
https://github.com/axtimwalde/mpicbg,5106d87c6f463c2743131ed43073c65cf9f896a7,f6bf6b3d163e2164c24a9510bed18f5854799d7b,No
https://github.com/cdi-spec/cdi-tck,a619cd5dd4fd1b240a39266cdd8cbbd685db5c2c,a619cd5dd4fd1b240a39266cdd8cbbd685db5c2c,Yes
https://github.com/SonarCommunity/sonar-php,ad0dce31f42c6bff72310787599f4f82a7ac7d09,ad0dce31f42c6bff72310787599f4f82a7ac7d09,Yes
https://github.com/weld/core,476a2e7790c8ffd6dca76aedc4d8c127cb9192ad,476a2e7790c8ffd6dca76aedc4d8c127cb9192ad,Yes
https://github.com/farin/JCloisterZone,4d4b3e17b35e6a308167c1f847e4d5e9e173719a,d6d20a42ed073ab2b6c5aa0304b780649feb291b,No
https://github.com/sksamuel/jqm4gwt,07cc23bf808d1a5e840b6a7d57d4d0d8a78a03f2,07cc23bf808d1a5e840b6a7d57d4d0d8a78a03f2,Yes
https://github.com/dcm4che/dcm4che,e49ecf9d5686264cb8ca3cfd737a783dee0ba06f,77178b705fa34b1ddbe6a2babe4573f31218d71d,No
https://github.com/hibernate/hibernate-search,f7b4e276eb754193a72fa98a8972b66da837664e,f7b4e276eb754193a72fa98a8972b66da837664e,Yes
https://github.com/searls/jasmine-maven-plugin,f3997401246693ce211df55a3a95e00fdfca91f4,f3997401246693ce211df55a3a95e00fdfca91f4,Yes
https://github.com/rkapsi/ardverk-dht,c9ed90978afb6e7e26177ac97469608afe3516af,409d9fdcee9f7012cd6ddbcbb389506fb7de58e2,No
https://github.com/pentaho/pentaho-reporting,74a6b0a85748220dd1c77433ab5baba84f45245c,a75b298eddba08757cb21fde5ce5c9f0b628e7e1,No
https://github.com/apache/geronimo-yoko,a6f9c980c6ca90648866e204899335d1bd0202b6,c7fd87013003d17946b270757a9f93d70d78facc,No
https://github.com/naotawool/auto-evernote-plugin,c50a9e589f71096a03676df4740b7581e4830aa8,2531512cc90fab0499f7cfd30ea5e259be9663ba,No
https://github.com/eclipse/cdt,7768ee8e9ea0d2e630df043a32f405eab678958a,7768ee8e9ea0d2e630df043a32f405eab678958a,Yes
https://github.com/nyver/filecombiner,a884982f82d8f9399b95a98eef1ca3caf018c78c,a884982f82d8f9399b95a98eef1ca3caf018c78c,Yes
https://github.com/rabbitmq/rabbitmq-java-client,513e3c3b2f7c1a524dd8928ce053c07de18ec813,513e3c3b2f7c1a524dd8928ce053c07de18ec813,Yes
https://github.com/jmimo/netty-icap,de663d43190d86ad164d6f9571dae290b7cfb74f,de663d43190d86ad164d6f9571dae290b7cfb74f,Yes
https://github.com/jboss-fuse/fuse,7784970cc75748a7f15c4569446f714759e8d8b8,999a4a10ba21f4cf2c676d2a0a615b5d68616ba1,No
https://github.com/ekirkilevics/Magnolia,164f497bca3be296850b7f0b6d58cb6965e73670,164f497bca3be296850b7f0b6d58cb6965e73670,Yes
https://github.com/SpringSource/spring-roo,1a8ba947af74b5400ac9d8b8de23d51bcb690271,1a8ba947af74b5400ac9d8b8de23d51bcb690271,Yes
https://github.com/weld/core,aa2a494e2288040cd562d8f414812b59927645e6,aa2a494e2288040cd562d8f414812b59927645e6,Yes
https://github.com/pietermartin/umlg,b75201f97dda3a2cd20e805ea30402677bc04a9a,b75201f97dda3a2cd20e805ea30402677bc04a9a,Yes
https://github.com/SonarSource/sonar-java,7d5ec581146ace44efb85ef4cfd94296e0da03aa,7d5ec581146ace44efb85ef4cfd94296e0da03aa,Yes
https://github.com/sonatype/sisu,1a9e9d657d49dc7b35870400bb838c3734995ce9,822bf4e245e8090aba9b864d2924ec7407138f6f,No
https://github.com/jOOQ/jOOQ,36c98e4cc45cec91af46602a6ec89b596a113e62,16be60c44aa0dcb08c9cb8a55f186ab0ea7dc4d4,No
https://github.com/apache/commons-math,96d79054dc340add8f00380e6c8301c8f611fb3d,96d79054dc340add8f00380e6c8301c8f611fb3d,Yes
https://github.com/jbehave/jbehave-core,942d12b1b22ad12a7c7fa2ced67a2fb430bca128,6d2d120204b9cbbecdf2a36ad012799811924e68,No
https://github.com/apache/logging-log4j2,dfab9c1ac5434f7d4f8a5d6d16a611222856e553,e40dc2b19555298360b061d6a40b299bea2fdd1b,No
https://github.com/SonarCommunity/sonar-php,1f676bd5f6d9c49074a7ff07adeecc40924b0f03,1f676bd5f6d9c49074a7ff07adeecc40924b0f03,Yes
https://github.com/sakai-mirror/sam,c0659849ff93b722255ab22a8ac9b043d36f27a6,c0659849ff93b722255ab22a8ac9b043d36f27a6,Yes
https://github.com/rhuss/jolokia,ea7cffc2f42df0a581d5172d85f4f0ce28c3ed62,9459949cef6f827df1737582b7872c75fb797942,No
https://github.com/wstrange/GoogleAuth,396d8f19ce6bb472e7e27bb8ae8754941a840f43,be0e57e4cab9ffd3b6e56338eacf950f1409bb41,No
https://github.com/apache/cayenne,54a449fad25dc91e17ef5fc163378413a7a3c5fc,54a449fad25dc91e17ef5fc163378413a7a3c5fc,Yes
https://github.com/52North/SensorWebClient,26aa1ff6d400f6c1bf0244e187b44f2b6943b672,26aa1ff6d400f6c1bf0244e187b44f2b6943b672,Yes
https://github.com/cmader/qSKOS,45446d54e43bb861d19e4f256ce55056bfe69fec,45446d54e43bb861d19e4f256ce55056bfe69fec,Yes
https://github.com/SonarSource/sonar-java,6096c238c2179029ae5e570db135d252919eaccd,6096c238c2179029ae5e570db135d252919eaccd,Yes
https://github.com/hazelcast/hazelcast,cd35fc8c917fecde13fedd6c6cf6a43699625bc7,cd35fc8c917fecde13fedd6c6cf6a43699625bc7,Yes
https://github.com/ColoradoSchoolOfMines/interface_sdk,6590406dfe245c514e8d9987de3c15603df41823,6590406dfe245c514e8d9987de3c15603df41823,Yes
https://github.com/xXKeyleXx/MyPet,52334080e6933970e99c4a23d4e473f21085a4a7,ca7a0080d46b56e10f11cab21eca25ac45959f3d,No
https://github.com/kalecser/jpatchaca,68559bfc97130c04e9ea940ca06bda9205d76085,68559bfc97130c04e9ea940ca06bda9205d76085,Yes
https://github.com/jri/deepamehta,1d5fcb22f34549cb88579fd9359c42ce7f4985f3,1d5fcb22f34549cb88579fd9359c42ce7f4985f3,Yes
https://github.com/pietermartin/umlg,4318b7a2a1f745eb90d9e2971b78a1c4618f902c,e4f2049041977d29b6283588a78f02573186b89a,No
https://github.com/odata4j/odata4j,6ebe5a71cf5dc4ccee896853dce3e17af6badc8c,196ec86a15ea2fdb95bdcfef4dfeab35ff5b04cf,No
https://github.com/eclipse/eclipse.platform.swt,cd943fc299c453b7ffe73a3be87c800d8bc59090,63f803a737d416603789d25d5eba7834fce0e4c9,No
https://github.com/mysema/querydsl,4bf76058d80e3024c64004f2fa46cf2c17cb35c7,142ac85d13be4be2b7c247cd24db4b363e559857,No
https://github.com/SonarSource/sonar-java,3b39dd732cc5a892cba690ed34e081c351749532,3b39dd732cc5a892cba690ed34e081c351749532,Yes
