AppURL,RefCommitID,Quality Attribute,Refactoring
https://github.com/broadgsa/gatk-protected,05e69b62940f47845355cca8fd28bd234f2ac4ee,complexity,"Extract Method	"
https://github.com/xwiki/xwiki-platform,0694bd0c7fed582466370a64f890b1efd46a2dc7,inheritance,"Rename Method	"
https://github.com/xwiki/xwiki-platform,0694bd0c7fed582466370a64f890b1efd46a2dc7,inheritance,"Inline Method	"
https://github.com/xwiki/xwiki-platform,0694bd0c7fed582466370a64f890b1efd46a2dc7,inheritance,"Rename Method	"
https://github.com/xwiki/xwiki-platform,0694bd0c7fed582466370a64f890b1efd46a2dc7,inheritance,"Rename Method	"
https://github.com/cdi-spec/cdi-tck,06975ddd9adf669e8e2fa1e406fb748648b5d028,inheritance,"Extract Superclass	"
https://github.com/42BV/jarb,06e892365ec5ecef05df28690a4ccaccf5c4e452,composition,"Move Class	"
https://github.com/42BV/jarb,06e892365ec5ecef05df28690a4ccaccf5c4e452,composition,Rename Method
https://github.com/42BV/jarb,06e892365ec5ecef05df28690a4ccaccf5c4e452,composition,"Rename Method	"
https://github.com/42BV/jarb,06e892365ec5ecef05df28690a4ccaccf5c4e452,composition,"Rename Method	"
https://github.com/imagej/imagej,06f104b748d52f5d229a6cb5109e29c8df158024,complexity,"Rename Class	"
https://github.com/ArcBees/Jukito,07b657b0190261e47e6c8b58d7a83553c09c5c49,inheritance,Extract Superclass
https://github.com/jmkgreen/morphia,07bc39015db51be24c655a2719fb11a8a1953f0e,inheritance,"Rename Method	"
https://github.com/sksamuel/jqm4gwt,07cc23bf808d1a5e840b6a7d57d4d0d8a78a03f2,abstraction,"Inline Method	"
https://github.com/eclipse/dltk.core,080c249740a67a710857f82f6ace5c24f317a96e,inheritance,Extract Method
https://github.com/SonarCommunity/sonar-dotnet,08db4cfee2cf85377e6535e447d7350e97683d61,complexity,"Rename Method	"
https://github.com/shevek/spring-rich-client,08df27b22679d95c532b2e1ef082035f2e925e56,complexity,"Move Attribute	"
https://github.com/shevek/spring-rich-client,08df27b22679d95c532b2e1ef082035f2e925e56,complexity,"Move Attribute	"
https://github.com/shevek/spring-rich-client,08df27b22679d95c532b2e1ef082035f2e925e56,complexity,"Move Attribute	"
https://github.com/shevek/spring-rich-client,08df27b22679d95c532b2e1ef082035f2e925e56,complexity,"Rename Class	"
https://github.com/shevek/spring-rich-client,08df27b22679d95c532b2e1ef082035f2e925e56,complexity,"Rename Method	"
