CommitID,Commit Message
bc8d3b71e73a0fe71b4c7c4ce9307bf17fd76f6e,SCRUM-742 - DefaultInheritanceContentDecorator uses the inheritance configuration from the area definition - ConfiguredInheritance allows turning inheritance off for nodes and properties separately and configuring comparator and predicate for inherited components
bc9cdfc71ce519e034d2fbdfe25a55c5d5c6469d,fixes to CQL filter composition
bcbb6d67ae9d1481a00b5f3604a2944bba21d3d2,=+ Renamed length to size on hash ops
bcf4d4edaa91c971e606cddf7e987ffd8fe0ea61, - initial abstraction and construction of error estimating process
bd1bdbe217eb8e8de60ed37139f48c03d8c10fc0,"enhanced the journal so that it supports using its underlying bytes object without any wrapping, or using the structs abstraction;  thus giving the option of extra speed vs simpler maintenance"
bd3733a937a1112273a85ca2c9c48cc7fee214f5,Allow modules to depend on Published components from other modules through the importModule() statement. Created a way to test composition scripts in modules without a physical module.
bd5f550573b78492fd7861fa68490cc5a23a953b,bug-fix inheritance role attribute setting
bd9a569e549499f37dea303bd71f685682575458,"improved element abstraction, updated pom"
bd9b8d9516a127c98fc9b987fae84898e4207145,TEZ-2234. Add API for statistics information - allow vertex managers to get output size per source vertex (bikas)
bdb6214d5593360bfb197266fcdcd1d95098ac58,Support size based pagination for fixed layout reports.
bdc3babd75eb1499ed421156d3771f382ac39530,Docs BeanManager lookup abstraction
bddcd0866ffafb773b8f603fb498e5932cae8f5c,NXP-14278: refactor to remove unneeded abstractions
be2692554f69d2e28e66b89642e8a6a546626e9e,"abstraction++ pas fini, mais je commit avant qu'on travail en double"
be2b765c1f6df3b0a0d6bbc2b5b94f042f4883d2,chore(engine): rename batch size to batch total jobs
be6561edd0f65026d9546a1362988ea61b175d3f,"Complete project restructure in order to support multiple versions using Abstraction with maven, can now support multiple NMS versions from 1.8 and above. Support for 1.9.4 and 1.10 have been added previous versions will be added upon request. Release 0.15.0"
be6cd4008b251880e1e6bc53b3acb4e16a174049,promoted the method up the inheritance chain.
be6d931f3e1f51251e8ffaf72f807a8794848163,o Added some more unit tests for all getRelationships methods premutations o Fixed bug in IntArray composing new array when size was 1 and that element    should be removed  
be73665c1cc6155bbd64efe467878616a9546f76,added an abstraction to control the pruning of a tree.
beab9a72ca5bbbc305d4ec3b8063d9fa7d632a68,[ADD] WebDAV: added modification date and size for files and folders
bec836ad1a00f713a29e8a9e17acf5293d6e0113,"* com.vividsolutions.jump.workbench.ui.FontChooser 	* sample text i18n -> ui.FontChooser.sampletext 	* possibilty to set the font size in the dialog introduced 		* The GUI code was already present in jbinit(), but the components 		  was not finaly added to the dialog. 		* Added a new showDialog() and constructor with a flag for showing 		  the fontsize components or not."
bf0eeae8167148e58c20d07d314c0d32ab6a45ca,Migrate complexity metric to Syntax Tree
bf1200c8704d1a3e55e28580ef437fe33c4f4121,more inheritance testing
bf21e26f7c8dad59b0990261b6d66a087fb7b372,add support to specify font size for blankblocktext
bf510af3e8eb5b518dbfcc216a40907dd8d7cd47,SONAR-1722: Rename ActiveRule.overrides to AcriveRule.overridden SONAR-2052: Support inheritance of quality profiles in backup of global configuration
bf52a8ad1b22a2b334e44a11c7c3226d3f33ad6f,"Gideon : Implemented a smarter way to do the matching of alternate nonterminals for soft syntactic constraint decoding. As it turns out, naive matching based on looping over all child non-terminals in a children table from the Trie, is just too expensive for reasonable size grammars. In fact the best would be split the Trie in two parts: one for children that are non-terminals and one for children that are terminals. This would be the most general solution. This is an expensive solution only in that is requires a thorough refactoring of the rule table code."
bfb1dc03b46ef9d737fea18fb25ae03c47d0d5ad,Sorts now by correlation coefficient and if it is equal by size of overlapping area
bfb8837d7e95d4ba35d51a30cfd8a324c58efd93,Class inheritance allowing GUI module to inherit command-line arguments from non-GUI application.
bfb99b2ed0de41661f38a542a5bea8d5ddaeffe6,0.9c - Multiple inheritance fixed
c02f92447221273be42a1835cf17e8c452c8b761,even compressed latlon array does not help for german size osm
c044038c3b932586c0d384b614254cc2d1838838,"Added NPathComplexity, ClassDataAbstractionCoupling, BooleanExpressionComplexity and ClassFanOutComplexity checks contributed by Simon Harris (requests 750757, 750758, 750760 and 750759). IsEqualsMethod() moved from CovariantEqualsCheck to ChecUtils."
c0538de2eab2dfc82c4a2c5655ef585a49dbee34,[OPEN-HUDSON-6227] Allowing view path not to be the same as view tag Refactoring : include most cleartool commands under ClearTool abstraction. Removed most of specific implementations of ClearTool to centralize in CleartoolExec
c0659849ff93b722255ab22a8ac9b043d36f27a6,"SAK-1910, warn if file size too big"
c0b4c90a31009d38dfd02e8e55e307527afc3867,Fix path size for Windows build...
c0c8fc52acc9785bacc1292a241e0e949afcda17,Polymorphism pushed all the way into the keys.
c0d1c28856b420fbef923f01baf7f21a049d0530,OPS: eliminate some unnecessary inheritance
c10746ba33cecb1aa3924d19f88fb7b7f8e8dfcf,SCRUM-661 - added constraint on only inheriting area nodes - inheritance is now by default disabled
c177e1c256dcae305b2721bd489a732cfe0fd977,Remove the Value abstraction in the request
c1b6e3ee15d297e4ba5deec891e5691acc9c085f,ISPN-1980 Distributed Queries problem when results size could be greater than HsQuery.maxResults
c1c520540091200572baf816dc8d86ba9f630b2e,"[MOD] XQuery, limit size of debugging output."
c1d0126fc6c64fd6e2473353b2a4a680639a6fba,Bug 103863 - Support encapsulation in SWT layout mechanism
c1d0ef3eea4e2f66621412a94b39741627f030d9,Allow NIOFileHandle's buffer size to be passed through from RAIS
c1e3bfd43ee87313966e26f652f2f144b9d93087,[CXF-3879] Allow controlling the maximum size of incoming attachments. Patch from Sam Meder applied.
c20bd6621594b3ab1939b62a41f57414b833bbce,Use the Property abstraction in the implementation of get/set property.
c25e6e5e0762868b6c91824cb4e0c28d226b8c0f,fixed media size json fixed user list crashes media timeline supports load more
c29254b5474d2c75ebbfe4cd021543b5bba69f9d,CLOUDSTACK-8121. Data disk properties are not updated upon Creation/Deletion of VM snapshots. Update the path and size of data volumes after snapshot creation/deletion by correctly trimming only the snapshot postfix of a disk.
c298f70390495bd0de5cb1c060420104e3163e52,refined size constraints for pruning of similarity candidate pairs
c2c44d0cfd9652751b6ab5f6199235787afdb38c,"minidmx updates, make output size configurable"
c2c5a587006d14cf7e32d345b7be65dd30922bb5,"XWIKI-9309: Also search in attachments when type is DOCUMENT * Index attachment author, date and size * Make sure we can sort attachment results by file name, author, date and size * Duplicate attachment data on document index rows (using multiValued fields, so the relation between various attachment meta data is lost -- we won't know that a file size corresponds to a file name) * Add media type, author, date and size facets for attachments. * Refactor (and improve) DocumentSolrMetadataExtractorTest"
c2cff91de2c4e5caf9ac859bc8e910134f518644,Allow existing bolt/spouts to receive signals (without inheritance) Align with storm 0.7.4
c2dfe5d527baa509a8eb0f9d9ba434b96a3bdc50,ISPN-2287 Introduce DistributedTask abstraction enhancement for distributed executors
c2e6c2dfce058c538d0bb2804c8f2496ac8eef12,"added tests for ""graded"" complexity reports"
c2f373fb796f128e7596c9cbc1b4f4e253b994a1,Add inheritance to project dashboard loading.
c3003c2d416566348bc7f5b4ffb65fa6d7e2352f,add QRDecomposition interface
c324046a543ecb0661d1860404f8218426707e9d,"Add size(Object) method to find the size of various collection-like objects bug 27909, from Steven Melzer"
c32bbe742e8d77cf6602352d165890d944723e42,"removed mult and add value functions and created a single function called op-value. this function takes an operator like +, -, *, div, mod and operates on hte values of a list, element, or map. also, added a very useful function called ctx-count() which returns the size of the current path context --- very good for modulating operations by that size. Added test cases and updated the documentation appropriately. The rest of today will be doing the add/remove vertices/edges documentation and cleaning up text here and there. Plan for a 0.1-alpha release on Christmas."
c33e0e75caa6cc4b1ca78c04fc27539e8944b70c,[CXF-5902] Set default IV size in to the typical block size in bits
c37be07e4c8a8c89fbb7c873dbc7e7f4df82dd84,fixes based on Sonar reports added more inheritance related tests
c38d875372ed0c9172ff914733be8b407c7a7eeb,inheritance bug (try 3)
c397cc5ecaa276c9414ab040be831e408f2065d6,Cleaned most of the checkstyle errors on complexity but this thing definitely needs to be rewritten
c3b0c9538929002c6c84fe195c0d63b90cfa87a9,reading size improved
c4da4c3c2f4dfe54dc22304ae022d403958ebc96,Config / impl decoupling cont'd
c50a9e589f71096a03676df4740b7581e4830aa8,Change package composition.
c564b315653f63d036a577dbcd77f069cd534289,Huge decomposition of all web services bot tests
c5778366f5680a6b7128325fe4dea18876683f01, * FIX: cache size stat name
c5c2ea1d0b782c1029ce4e95fc76942ca184159a,It was added changed in the model -> association classes refactorized -> includes new associations in the model -> it has an inheritance from IResourceModel 
c5e92b02a908be15fa306260de65250e914acb85,"Tweak, batch size control on command-line"
c604ed9440babc16d67668f4b30d6f933a7b48d1,"Several improvements to new indel genotyper (more to come soon): a) Turns out previous change of centering haplotype around indel was a bad idea. Context to the left of indel is important but not as important as right one, because by definition all alleles start at the same location, so haplotype is the same to the left of indel regardless of allele. So, go back to having a constant size window to the left of event. b) Expand reference context so we can test larger haplotypes. c) Optimize computation of read likelihoods by doing them in linear array instead of in a matrix - no difference in biallelic sites but could be significantly faster in multiallelic sites. d) Bug fix: read alignment wasn't being computed correctly if, a) we were at an insertion, b) read started right at the insertion, c) read CIGAR didn't include insertion - more of these corner conditions are lurking, so a revamped computation of how reads align to candidate haplotypes is in the works. e) Add debug option not to use prior haplotype likelihoods. f) Don't hard-code NA12878 for genotyping, now sample name is a required input argument. g) Bug fix: if there are no reads covering a candidate indel event, just output NO_CALL (didn't notice this in HiSeq, but in P1 data it happens all the time). I need to add a confidence threshold for calling later on."
c62051863e5760926f82302a053b83f6b2918c3c,Use new transaction abstraction from ToHUtils. Some command refactoring.
c64fb85d1435a80fe946bac36d09ca0a66a6bdc4,"Updated Grammar for matching JsonArray to be left-associative rather than right-associative. Gson can now parse arrays of size over 11MB instead of 80KB which was the prior limit. Thanks for the tip, kenotron."
c6a9c1a8f53e7c699a6e431d41bd157e841a44bf,More work on abstraction
c6c3218cb769bacd26cc8a094e553f3e8c5679d1,[MECLIPSE-501] Made project configuration/import more robust by decoupling from plugin resolution
c70b2e862ff5b62e871d68284d0356d3d37db1bc,More work on Look & Feel and maximum heap size support.
c70f7ad9cbf460c5d58c799a49eebd00a63d0f10,Made reactor pool size configurable per memcachedclient object to set different pool size per client object
c7238bd4c792bef1d10dd78c50ada76bb45f255d,create ThresholdGroup abstraction to make configuration more clear -- reviewed by mhuot
c747394e97c41b3266d4501b9c1f7c22cde4470c,Support Junit4 in MifosMockStrutsTestCase: remove extend and use composition
c757690c4fe8e7e25ee2b6bf40e7dc2e4aeed23a,ISPN-1889 Use a ConcurrentMapFactory abstraction when constructing concurrent maps
c784907540bcde41aa641e6a06174a6be6dfd830,Fixed an issue that prevented the HA management bean from being loaded. Fidex an issue that prevented the discovery of how to connect to the management beans of an instance in a HA cluster. Added an abstraction for running test services in a sub process.
c7b0f12e169b773780762b13aba709d5f6dd1325,reworked  design of dagger modules to eliminate module inheritance
c7c6b5d7c78b22a10f043073402d5f13890ca416,Refactored the bootstrapper to use a proper Model and inheritance/dependency chains so repositories defined in models are used for metadata too. Previously they got lost because of all the cloning.
c7cafe81bf3e6cf9d3303b37df98863fd4b03609,Control: Internal frames start now at maximum size and they resize with MainGui (as long as their size is not restored). Solves the problem that the tool could not be used at half screen size.  
c7cb3b1d6d6a4ba87865c05d4ac3f3e3f20c266b,Fix scope inheritance
c7d31b9ea3f34a957f164fc01bfc4144ef4c3bc9,"Eliminated views of location, size and bounds. They would be crazy expensive to keep up to date for shapes like Path and they're probably not that useful. Added instead methods to obtain said values by copying the data into a supplied object, which allows the caller to avoid garbage generation when desired. Also finished up quad and cubic curves."
c7f4ce23ac7454dc383eb5f0c5d3f6f55aee95e8,"[CXF-5309] Updating the system test to test the annotation inheritance, pacth from Andriy Redko applied"
c80383e7e1d8707e8d566dfe336034c81fc12f62,"file size tracking backported from 3.0, checksum verification re-enabled #7457"
c830b5d2c96b636437c1a423439aed42b2759b6c,RESOLVED - bug 275722: [rest] REST abstraction for ECF https://bugs.eclipse.org/bugs/show_bug.cgi?id=275722
c855fbb323d256049a869bb6a7c24cbeef28f0b7,"Add AbstractOutStream as the abstraction of FileOutStream, so we could simply code of payload writer in common"
c86fd510ecf36073d7a4e8d4acc83b2444f47d41,"Create ""doc"" package for classes related to in-memory document model. Move old implementations of doc classes out of util and json packages into doc package. Drop unnecessary and/or experimental methods from these classes. Refactor Whence interface to use new document abstractions."
c8b39b0bea9dad21a8942c617c77713e3fbe5e7c,Simplify ajax call composition.
c8cc272d099486e196b0c13ed3b490c3fddbe414,"Introduce 'Volume' as abstraction over raw storage (file, memory, disk partition). This introduces flexibility on low level storage level."
c90744cd80ead8795f9bf028c2e106e926a5b2c5,Make all navigation into drop down menus on mobile - better use of space and fewer screen size issues
c9145f20afbdd49c61fb9a3c62377593c537e996,Making query result size precheck less strict. (#9164)
c91e7de313b03c354257214b34e5147038317fb0,Move filesystem abstraction from server to common
c9266e7f034964289674e6828ca2451c3d27f004,Added annotations for AminoAcidComposition.java and Element.java. Simplified MolecularWeight.xml and ElementMass.xml.
c92c2d65b6f3cf13002909fa3032201af7ea0dfe,Removed complexity.
c92ee728c1917746673d0a999a5fadb2a44d97c5,param size et max
c9556da6e890b614e5888338f9eb3a070902cbeb,"Colours, price, sale sorted. Size not incorporated for skus as loads following selection of colour"
c9613a0a881bc449b68f69ea56aed4532c5286d0,"Moved Filter management components to new 'mgt' package to cleanly distinguish between frequently-accessed end-user filter support classes and those for framework development.  Refactored IniWebConfiguration to use the new components, utilizing a cleaner 'composition over inheritance' implementation strategy.   Cleaned up various JavaDoc."
c9c81457d12b7b1f5596d130ed449beb09ced3fe,Add title panel to ToolbarDocStation. This panel will contain DockTitles. Correction of layout management so that : 1. Toolbars have always mimimal size to display inside components 2. Panel insets are take into account 3. Correction of several alignment and resize bugs
c9ed90978afb6e7e26177ac97469608afe3516af,Will use composition...
c9ef8191b06bd7abc090ec45be2dd5aabbeee4e3,move old composition stuff away
ca1900785c801860949314450c51d4ddcb6cb1be,Refactored the HA test classes:  * Test cases are now better isolated. Failure in one case should not affect others.  * All tests that execute code in multiple processes now use the SubProcess abstraction.    * This provides better tracability for (failing) test cases by giving access to stdout/stderr of all subprocesses.    * Each line of output is identified by the name of the testcase and the pid of the subprocesses.  * Removed most Thread.sleep() calls from the test code.  * Added a log4j.xml file in the test resources to get tracability of failures in ZooKeeper. Also refactored HAGDb (in MasterServer) to fail early if unable to bind its communication port.
ca2da0d6b4a6aa4efe5e5b1efe107af6f25b3d9b,"Lag detection in seperate thread, bugfix for blockbreak direction check and code refactoring to reduce complexity"
ca303af4cdd16ac368b7059532aa288af084fa31,Splitted AbstractReplicatedRecordStore to multiple classes for better encapsulation of the different concerns
ca56fa9f117fb4ca2b396316a34af8116cd4915d,enable fluent assertions on size of Maps (as suggested in https://github.com/joel-costigliola/assertj-assertions-generator/issues/67)
ca658481be660c9ba2d14b8d50d424e09329d02a,.probleme file size error after SOAP Attachment invoke
ca8c696396c0b4eceb76b274ab7654d07bfa06f3,Added variable evolutionary step size to improve annealing evaluation in each step.
ca9d46257a9d4026d790adec555096d453e3f629,merged the decomposition package back to the linear package. This will allow later improvements as decomposition algorithms will be able to see implementation details when more efficient matrices implementations (for example based on blas) are added
cb16997615cbcab6682949f4d23cd621f817f001,Reimplement the function composition operator 'o' due to several problems of the previous implementation
cb1b7f09d08bddaeffd272dcf4d69daa5d09416c,Update Integer size issue + Add Long
cb42e3df8e1782c3946fcecf0554172dde98dd30,[added] Sprite setSize. [changed] Squeezed 2 fps out of ParticleEmitter. [changed] Added TwlRenderer method for when the screen size changes.
cb8f85e8f26c8e60e37c29504c1ae2fdd85338a2,"More factoring, focusing behavior and working on cohesion."
cba427e12e2aeefb202a32504772607d5db7c057,added an extra level of inheritance for testing jaxrs
cbbc726cac5b757a4e66c6e4b606ba34f40cc4a5,Implemented SONARPLUGINS-1351: Use jdepend compatible report for storing metrics generated with PHP Depend - saving complexity metrics from summary xml report
cbdef79ab4645963c35e18088c973e461148ad88,Coloc 2: Handle mask offset and size expansion in separate methods
cc1561d92cec6271f6edb8be679429099166e94e,"DATACMNS-251 - Introduced generic abstraction to determine ""is new"" state of entities."
cc25cddc9600f58f9410ab49f2676da376e2cdf9,Improved file driver with greater encapsulation. Updated GUI XML driaver. Addedn and used recursive filename matching.
cc32b37764e59e69d4436eab94d1c6afd9883e3a,RESOLVED - bug 265410: [Discovery] Reorder test inheritance to fix setUp/tearDown bugs https://bugs.eclipse.org/bugs/show_bug.cgi?id=265410
cc40fb86a739ff738f96d608ff631760ec25bc1b,another abstraction in ReadInput to help readablility
cc4d4839c4a62665757e6e61fcf9af8fb747cc6d,OpenShift abstraction improved and minor test stabilization
cc7f94c45cb3c35e7647f196355e092b8b0c69a2,"Part way through adding polymorphism, trying to have ItemManager handle all item types"
cc9663de1768f38b1ffdad902269f0c11ab02817,cleaned up inheritance hierarchy of Proxies. all ProxyPushSuppliers have a common baseclass now.
cc9b981087757a0fcfc712609da635e436e7871e,refactor batch chunk size handling code
cc9c9b83b76cf2f2affec376003e95a58bf6b1ab,72136 Correct the algorithm to calculate transitent document size in javaserver side
ccbd692af257eb540a8beb82b7d7e2a2df0e1cd0,added an InstallTask abstraction so we can use it to resolve profiles / bundles or copy/change files from inside a profile
ccbdb0d2f2b8a32cfcc5dfea91df700701555007,Reduced NPath Complexity of HostAdressPicker (CheckStyle issue).
ccc96b47ee764172021edd34342708ef6c47d812,HIVE-16392 : Remove hive.warehouse.subdir.inherit.perms and all permissions inheritance logic (Sahil Takiar via Ashutosh Chauhan)
ccd2c85b9a5f4ab6256d793fb4313935cfb3e477,Move shell abstraction into scan service package where it is used
ccfdf4f6e158f9e5b2e5016375a6aa62e2dd9976,"Analyse - Decomposition View: Extended with a Statistics panel, which shows the numbers ofpackages, classes and lines of code; for Java and C#. Lines of code is the full number of lines, including blanc lines and comments."
cd20f56d6c8a73815e3c0877feb86dcdd0f21091,"I hate Java. I hate everything about the Java ecosystem. I have moved this project to Maven with no small amount of difficutly. Honestly most of the pom.xml file is just magic to me. I understand parts , but like most things in java I have no idea how its doing most of what its doing. Its a large cryptic XML document with very little human readable meaning. I mean Makefiles were considered arcaic, however you can find a dozen or so simple introductions on how to construct a Makefile that doesn't depend on magic to build your project. Not so with Maven. The only official Documentation is a 100+ line document that has no coorliation to what is actually happening to build your file. Take for example the fact that i know have a whole target folder that has lots of stuff in it. At no place in my pom.xml did I say create a target folder, nor did I say run javac. The closest I came to either of those was set my ""source"" tag to 1.5 ( I only knew to do this because Bukkit does it ). Furthermore the comand to compile the project into a jar ( again no mention of a jar file in the pom.xml ) is to issue a mvn install command. That clearly makes sense. mvn build anyone mvn package, nope mvn install. Its like java heads have a fetish for complexity."
cd35fc8c917fecde13fedd6c6cf6a43699625bc7,InternalLockService Extracted. Classes should not depend on final impl classes as it creates tight coupling and makes testing hard.
cd44361d8c363827f38fd1d0ccc3bc7729b3270d,[#LIB-15] Support Device Extensions by composition alternatively to inheritance
cd58c45214ee309acd42943f46dc66b33ea82c10,cell size becomes 1x1
cd83358e738c96db6f40b257efd339229950f6e1,CAY-2242 Vertical Inheritance: Cannot Insert Record With Multiple Flattened Relationships
cd943fc299c453b7ffe73a3be87c800d8bc59090,Bug 103863 - Support encapsulation in SWT layout mechanism
cddd84b60cc65aaa21a88b9092035f0bf58139f3,Block inheritance by default on per-branch permissions.
cdee61e155e6271e0f93a37d4f25ad7f79d4e62b,refactoring methods to reduce complexity
ce3152629c4f5b48f0e0686e77e1a25ec2cccb54,#JC-388 AvatarControlller: added unit tests for general error and invalid image size cases.
ce3db5963c6bcdc26d2825b14c87b9a93dcf36af,Added JMX support for introspecting the on-disk size of the store files. Also changed the name of the management package.
ce5046c35f519b6f51a180a013c250cd05e92e72,DATADOC-63 - Added TypeMapper abstraction to customize how type information is written to a DBObject and retrieved from it.
ce810b763e5021629248702993f226e3bf969db8,"Multiple categories on tests, category inheritance, production classes in production package."
ceed6b89d31312545c1f35bf163a0ae12808c792,Coupling between object
cefc53aa875bca819b33dc0bc0f1456a335bd4cb,Restoring logics without size fields caching
cf0c78bea3be2c1f3f8038c68c2f755d74e73779,WAL max size limit was restored. Free space detection bug was fixed. (cherry picked from commit b23efd9)
cf12c1ad52092f4b388b020d11bfbb5f82e27be9,Added support for hierarchical model inheritance.
cf1e6143cc19d4e08a386673d5e0487d01005ca3,Final modifications to implement new event model that eliminates many couplings.
cf2ffdbe371819a146e00bbc4ca3a288e6a84f2c,Improved Attributes Management using Composition instead of Inheritance
cf3078b0aa578d0e9f274d9d505ccd661ec79378,"[#3481] Help link on the bottom of the page not working [#3527] Lazy init exception when viewing Cherry Pick Request [#3520] Show compound name column in the study annotation viewer [#3528] Add a total Lab Cherry Picks column to the CherryPickRequestSearchResults [#3529] Server crash on export of library images to xls format [#3511] ""Medicinal Chemist User"" Facility Usage Role should be changed to ""Medicinal Chemistry User"" [#3531] Facility User Role ""QPRC User"" is incorrect [#3510] Increase the size of the confidentiality notice on the login page [#3478] Modifications for #3478 - PropertyPathDataFetcher based Search results sort null values higher than non-null values (in PostgreSQL)"
cf363e1bf95917f78092be27032defae8140c585,Remove User/Item abstractions. Preference values are now floats. Lots of API changes to reflect and rationalize these changes. Replace Preference[] with PreferenceArray implementations for memory efficiency.
cf666c0e7604da7130fd993303a8ad35a50caa98,"Started refactoring Media Channels by decoupling RTP, RTCP, ICE and DTLS components from the RTP Connection"
cf7c9dc8d04842629e9ce4b019ad6ab183d90127,fix eomodeler sql gen bugs for: when you only select a single single table inheritance entity (bring in the parents and children) drop tables produces multiple entries for single table inheritance allows null is set for single table inheritance attributes that aren't inherited 
cf7d4e108e3112b379017737a3dd6fe78ee09ef2,Use the 'Source' abstraction in the Parser
cf825f7ac40ea1b1a88a8a1b03ddac0ba24ce3f3,"#589 - ElasticSearch, Transaction - rename DocStoreMode and batch size methods"
cf90374088ebe9acc55b28a8fa1e0089f2eba871,"EST-838: new index module, decoupling Indexable from Lease"
cf9afafd4f4235d79769143c11a67cbeadaf155c,work on composition for indexing
cf9f4ead8858dc5e0dd5db21f9d38a1e0bd36676,1.9-RC update Fixes issue 313.    - Map max size not enforced.
cff32d3f421c6a8935d5e06664b4d43d2a30bb2d,The FieldsetPanels option and page size are now created by AbstractListForm.
d02adca5d4f066d82fda3782fbd7caeff1f4cce1,"JSP refactoring (backlog.jsp, project.jsp) A visual indication on the backlog of which features are ""must haves"" Rename the ""Stop"" feature to be ""Blocked"" Headings for size and importance columns on backlog Notes with quotation marks are not displayed correctly A column without WIP limits should mouse over with no WIP limit not WIP limit: -1"
d05090fb2c2bb7c9c9960bfd52067d292d34b47f,make static methods to attempt to decouple inheritance
d075985e376d932c0bc4b034a29f74b1610a37d0,"COMMONS-219 : fix bug, size image etc"
d09d6dafac57100da11bd5b68362f12951fcb2c9,reducing the test set size 10x for speed
d0b0bb4e71a81efb62068880cccc6d9e7f74be39,2644350 - Patch fixes two bugs; Map behaviour with inheritance; Considering full interface-superclass hierarchy instead of direct interfaces;
d0bcf70e1d7d460c0ebd873cbc0bae95f5d78460,improved programs for getting size of read bytes
d0c2991d0d20334f03c0b1573ff2a93a33bdb4b5,"Add cache folder to InFileObjetPersisters. Customizable, tests and inheritance. Issue #103 and issue #98."
d0c7c7443eb4e64e86c968a7688e674c5fd8bd18,DB abstraction; Added ConversionService approach; Corrected unit tests
d0f676f217060d13df86add67de4f722a5207184,Changes to use the Datasource Abstraction libraries and to move Content Specs to their own database tables.
d0f9be56100e00e5f2c887001d64166655eba68e,[ISPN-59] (Add unit test that verifies number of written bytes) Implemented more efficient marshalling framework based on JBoss Marshaller where size of payloads are reduced and faster code path is used.
d1147eeb7e1d5f41161c7cf5bc5ddb4744ca5b57,HBASE-15787 Change the flush related heuristics to work with offheap size configured (Ram)
d11ddc02a9131083f5bbd4223170da9b068ac039,Refactor code for better cohesion
d11f0a1f172aadb7c47c746d69805575de845bdf,Fixed bug 1055930 - CouplingBetweenObjectsRule no longer throws a NPE on interfaces
d1498abeb8a8d499124e00bffa1088b763ffc457,Bugfixes and more Bukkit abstraction
d154b49fc38908378ba26c5d9d26a7b18995a59c,TEZ-558. Optionally send broadcast output in the DataMovementEvent if the size of the data is small. (sseth)
d169d6f1734db412451dd2a50f053c32ddb539f4,Short the length of the field_type in order to reduce the size of the document.
d1bd14be6b91346f304f9d5ae7f7405630fe0365,fixes #4568. Nearcache eviction will run again if cache size is not below under max size in first run.
d1d4aac2bd73ce58708e693db18226d3904111b9,Full support for X_Elemental injection of HtmlTemplate inheritance. 
d1d713f4f9e5bacf8de5f228a04f7f783325ff1a,"Create abstraction for definition references so it can be used by both ComponentDefRef and ModuleDefRef. (DefinitionReferenceImpl, BaseDefRefHandler)"
d2614f3752ee1f788cb460e8dcd9fee0edac19a7,ROO-1251: Method naming conventions provided by Json addon need to be adjusted to take inheritance relationships into account
d2b808767fa3d5559be127bce003d6cfa32f919b,fixed bug 201861 loop in inheritance caused stack overflow.
d2bb41a4642359e092cc055229126db4b4b3ef67,abstraction
d2c8a5422a60bceff1b672b63b562115c9485536,Reduced coupling by extracting an interface from the StateFlowGraph
d2d1882cda0543a903b71a8811f835ace9113461,CDITCK-390 - Extend InterceptorBindingInheritanceTest
d2d5e12e503bd58007acff4a36440d3e912e3c4a,Reverted to relying on ParseProgressMonitor for maintaining initial chunk counts.  Reduced read chunk size to 2M to reduce likelihood of blowing out chunk size due to decompression.
d30d4ef8e7f2680b92a84ae02b6d7b98ddc29aa4,HBASE-5746 HFileDataBlockEncoderImpl uses wrong header size when reading HFiles with no checksums (0.96)
d33e18a4e12ef23c4cc463bfdabba9f25cd506c6,"Fixed size calculation bug in LongerShortString, test to match Work around a similar bug in ShortArray, needs more work Fixed size calculation bug in WriteTransaction determining PropertyRecord suitability for changed property, test to match Assertions for certain sensitive paths in PropertyBlock/Record Some more tests Minor formatting changes"
d3599057969506ae4cce977dbe6f0e03bfa97630,added function for getting last message size named getLastMessageSize in MessagePackUnpacker class
d366458efe65c774a6878084a0f85845e2411f9a,Code review tweaks: Event inheritance-based triggering protected over private Renamed and repackaged event related classes Comments
d36fec81c02be0c643d9679ec72a4cecfc316b7c,increasing default index page size to 100; default counter page size to 1000
d377a20d3c191821119fc19ea2e0def58d83a899,Validate/Define: One InheritanceConvention rule instead of two. Conversion included in 'open workspace process' from old workspaces to new format.
d3780c352d8899d3b2bf0887e0416894bda30389,Cleaned up abstraction.
d3d1eaeffd3127696ff948eb39bda991bea51ad0,introduction of relative_v0_randomization attribute in TRAFFIC_COMPOSITION for distributing the desired speed randomly. CAs are casted to integer. 
d3d8c3621be756916a8d975dc06a1249f71b32f5,core: AddDiskCommandTest storage domain size mocking
d3e2577bb329c627355f97d4ce9ce8d406a619a0,Fixed size update problem in Controls Demo TextSizeTab.
d3ec4b76e1fea9d9a07cdd5732a6240439ed08dd,rename for JSFApiAbstraction to JsfApiAbstraction for consistency
d3f6efffc859e48e9b226911f94dc430a8bae002,inheritance for make life easier during navigation tests
d402daf08289e3145e9999f65e0226fd41ff9e09,reducing complexity by refactoring
d4235c5d67efae3b85380b70afb2cad9c680983e,Refactored service integration tests to use inheritance. (v1 TK-09243)
d4626c8bb8ff57d2bde4552ec48795e0a3860e9d,Abstraction and work on new data sourcing.
d47a34fc665a2677072f3a3dbdc8d0ea57177ab8,"HADOOP-11296. Nfs3FileAttributes should not change the values of rdev, nlink and size in the constructor. Contributed by Brandon Li."
d48d907885b455a4e484da28fb6b36f2d1d97fd1,Double Inventory Access From Chests Native Double Inventory Class Fixed Packet Size Calculations More Widget Changes Latest MCP HD Texture Support for MCP
d4a3b83628523d8722f4a9da966b4583181d0550,Added additional model abstraction to allow a progress button's task to be exchanged during runtime.
